Admin Graphql Api Id;Order Number;Billing Address Country;Billing Address First Name;Billing Address Last Name;Billing Address Province;Billing Address Zip;CITY;Currency;Customer Id;Invoice Date;Gateway;Product Id;Product Type;Variant Id;Quantity;Subtotal Price;Total Price Usd;Total Tax
gid://shopify/LineItem/2155892703310;3465; United States ;Marinna;Vaux;Texas;42918.0;AUSTIN;USD;2293;2025-03-21 12:23:00;shopify_payments;6689477509.0;Running Shoes;22464292101.0;1;713.13;784.443;71.313
gid://shopify/LineItem/2156630212686;4061; United States ;Eduard;Moreinu;Florida;88406.0;MIAMI;USD;6321;2025-03-21 22:14:00;shopify_payments;6689477509.0;Running Shoes;22464292101.0;1;615.13;676.643;61.513
gid://shopify/LineItem/2157597065294;4850; United States ;Anthe;Casolla;North Carolina;28529.0;CHARLOTTE;USD;3723;2025-03-22 16:14:00;shopify_payments;6689477509.0;Running Shoes;22464292101.0;1;635.13;698.643;63.513
gid://shopify/LineItem/2151862960206;479; United States ;Myrah;McTague;Virginia;5397.0;NORFOLK;USD;5464;2025-03-18 14:19:00;shopify_payments;6689477509.0;Running Shoes;22464292101.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2154690838606;2496; United States ;Jeniece;Campbell;California;49101.0;SACRAMENTO;USD;171;2025-03-20 14:15:00;shopify_payments;6689477509.0;Running Shoes;22464292101.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2160963223630;7045; United States ;Jeffie;Starkey;Delaware;57317.0;wilmington;USD;4393;2025-03-24 16:41:00;shopify_payments;6689477509.0;Running Shoes;22464292101.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2155160797262;2999; United States ;Georg;Drinkwater;Oklahoma;10848.0;OKLAHOMA CITY;USD;2615;2025-03-20 20:43:00;shopify_payments;6442802245.0;Running Shoes;26355506181.0;1;811.13;892.243;81.113
gid://shopify/LineItem/2155782996046;3356; United States ;Devinne;Lockey;Arizona;;PHOENIX;USD;2176;2025-03-21 10:44:00;shopify_payments;6442802245.0;Running Shoes;26355506181.0;1;501.53;551.683;50.153
gid://shopify/LineItem/2156129550414;3660; United States ;Anthony;Nissle;Virginia;82632.0;ROANOKE;USD;4206;2025-03-21 15:21:00;shopify_payments;6442802245.0;Running Shoes;26355506181.0;1;501.53;551.683;50.153
gid://shopify/LineItem/2158291189838;5308; United States ;Devonne;Rourke;California;38399.0;RIVERSIDE;USD;3117;2025-03-23 01:43:00;shopify_payments;6689477509.0;Running Shoes;22464293189.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2157139329102;4425; United States ;Wynn;Lawdham;Massachusetts;1534.0;BOSTON;USD;5835;2025-03-22 10:41:00;shopify_payments;6689477509.0;Running Shoes;22464292229.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2152055078990;612; United States ;Wendie;Hallbird;Arizona;3697.0;TUCSON;USD;536;2025-03-18 16:21:00;shopify_payments;6689477509.0;Running Shoes;22464292229.0;1;752.73;828.003;75.273
gid://shopify/LineItem/2155016618062;2846; United States ;Jackie;Fothergill;South Carolina;;COLUMBIA;USD;3601;2025-03-20 18:36:00;shopify_payments;7861509637.0;Running Shoes;29518533125.0;1;552.13;607.343;55.213
gid://shopify/LineItem/2158128103502;5246; United States ;Rochelle;Figg;Georgia;53436.0;ATLANTA;USD;5528;2025-03-22 22:49:00;shopify_payments;7861509637.0;Running Shoes;29518533125.0;1;585.13;643.643;58.513
gid://shopify/LineItem/2160185999438;6309; United States ;Alano;Aharoni;Texas;23128.0;TEMPLE;USD;2700;2025-03-24 08:03:00;shopify_payments;7861509637.0;Running Shoes;29518533125.0;1;587.93;646.723;58.793
gid://shopify/LineItem/2153788604494;1858; United States ;Gerianne;Ayars;New York;;SYRACUSE;USD;420;2025-03-19 19:40:00;shopify_payments;150000000000.0;Running Shoes;1470000000000.0;1;595.13;654.643;59.513
gid://shopify/LineItem/2154643456078;2443; United States ;Fidela;Thompson;Oklahoma;65615.0;OKLAHOMA CITY;USD;2414;2025-03-20 13:33:00;shopify_payments;150000000000.0;Running Shoes;1470000000000.0;1;595.13;654.643;59.513
gid://shopify/LineItem/2152091680846;644; United States ;Glen;Whittlesea;Wisconsin;54151.0;MADISON;USD;563;2025-03-18 16:46:00;shopify_payments;7861509637.0;Running Shoes;29518532549.0;1;743.13;817.443;74.313
gid://shopify/LineItem/2161127915598;7173; United States ;Matelda;Cavendish;District of Columbia;9649.0;WASHINGTON;USD;5445;2025-03-24 18:44:00;shopify_payments;7861509637.0;Running Shoes;29518532549.0;1;605.13;665.643;60.513
gid://shopify/LineItem/2161254727758;7289; United States ;Christan;Spuffard;Indiana;6124.0;INDIANAPOLIS;USD;780;2025-03-24 20:29:00;shopify_payments;7861509637.0;Running Shoes;29518532549.0;1;579.93;637.923;57.993
gid://shopify/LineItem/2154713022542;2518; United States ;Monro;Pes;District of Columbia;60775.0;WASHINGTON;USD;1043;2025-03-20 14:35:00;shopify_payments;6442802245.0;Running Shoes;21306267205.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2161421942862;7381; United States ;Arlene;Broomhall;Texas;96370.0;HOUSTON;USD;4285;2025-03-24 22:34:00;shopify_payments;6442802245.0;Running Shoes;21306267205.0;1;501.53;551.683;50.153
gid://shopify/LineItem/2155797774414;3375; United States ;Emilie;Errichelli;Texas;22551.0;EL PASO;USD;5099;2025-03-21 10:59:00;shopify_payments;150000000000.0;Running Shoes;1470000000000.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2153650847822;1717; United States ;Neala;Hinkley;Ohio;28198.0;DAYTON;USD;2405;2025-03-19 17:52:00;shopify_payments;6442802245.0;Running Shoes;21306266693.0;1;615.13;676.643;61.513
gid://shopify/LineItem/2155603787854;3214; United States ;Claire;Mackieson;West Virginia;59821.0;HUNTINGTON;USD;593;2025-03-21 06:42:00;shopify_payments;6442802245.0;Running Shoes;21306266693.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2159387476046;5902; United States ;Ingaberg;Congreve;Texas;76299.0;MESQUITE;USD;5178;2025-03-23 17:50:00;shopify_payments;6442802245.0;Running Shoes;21306266693.0;1;615.13;676.643;61.513
gid://shopify/LineItem/2160269983822;6429; United States ;Yves;Ansty;Minnesota;13716.0;DULUTH;USD;5204;2025-03-24 09:35:00;shopify_payments;6442802245.0;Running Shoes;21306266693.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2151842840654;464; United States ;Florina;Beech;Florida;64102.0;NAPLES;USD;3044;2025-03-18 14:07:00;shopify_payments;6442802245.0;Running Shoes;21306266693.0;1;501.53;551.683;50.153
gid://shopify/LineItem/2152344944718;790; United States ;Brina;Wayon;Ohio;13724.0;CINCINNATI;USD;3893;2025-03-18 20:07:00;shopify_payments;6442802245.0;Running Shoes;21306266693.0;1;571.93;629.123;57.193
gid://shopify/LineItem/2153425469518;1506; United States ;Petronella;Truran;Massachusetts;84188.0;WATERTOWN;USD;2026;2025-03-19 15:15:00;shopify_payments;6442802245.0;Running Shoes;21306266693.0;1;571.13;628.243;57.113
gid://shopify/LineItem/2154357227598;2109; United States ;Scot;Laister;Virginia;73930.0;ALEXANDRIA;USD;6465;2025-03-20 08:55:00;shopify_payments;6442802245.0;Running Shoes;21306266693.0;1;501.53;551.683;50.153
gid://shopify/LineItem/2156832981070;4159; United States ;Lonnie;Dicke;New York;89010.0;BROOKLYN;USD;24;2025-03-22 02:13:00;shopify_payments;6442802245.0;Running Shoes;21306266693.0;1;563.93;620.323;56.393
gid://shopify/LineItem/2160285122638;6458; United States ;Isa;McCome;Texas;;TEXARKANA;USD;6441;2025-03-24 09:50:00;shopify_payments;6442802245.0;Running Shoes;21306266693.0;1;501.53;551.683;50.153
gid://shopify/LineItem/2152978448462;1101; United States ;Georgina;Dudley;Texas;79313.0;longview;USD;6256;2025-03-19 10:13:00;shopify_payments;6689477509.0;Running Shoes;22464292293.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2161233002574;7263; United States ;Carter;Labbati;District of Columbia;87759.0;WASHINGTON;USD;3555;2025-03-24 20:13:00;shopify_payments;6689477509.0;Running Shoes;22464292293.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2152484569166;880; United States ;Lindon;Hollingby;Texas;;TYLER;USD;809;2025-03-18 21:57:00;shopify_payments;7861509637.0;Running Shoes;36824716741.0;1;625.13;687.643;62.513
gid://shopify/LineItem/2159961604174;6243; United States ;Barnett;Narbett;South Carolina;40433.0;GREENVILLE;USD;5224;2025-03-24 01:12:00;shopify_payments;7861509637.0;Running Shoes;36824716741.0;1;615.13;676.643;61.513
gid://shopify/LineItem/2152060911694;616; United States ;Emelina;Ferneyhough;Washington;22404.0;TACOMA;USD;4354;2025-03-18 16:24:00;shopify_payments;7861509637.0;Running Shoes;36824716741.0;1;563.93;620.323;56.393
gid://shopify/LineItem/2155171119182;3006; United States ;Aveline;Khristoforov;Mississippi;89447.0;jackson;USD;416;2025-03-20 20:53:00;shopify_payments;7861509637.0;Running Shoes;36824716741.0;1;571.93;629.123;57.193
gid://shopify/LineItem/2155251990606;3090; United States ;Wilbert;Harewood;Ohio;22751.0;cleveland;USD;6367;2025-03-20 21:53:00;shopify_payments;7861509637.0;Running Shoes;36824716741.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2156619497550;4057; United States ;Pacorro;Wisher;Connecticut;6174.0;STAMFORD;USD;2508;2025-03-21 22:06:00;shopify_payments;7861509637.0;Running Shoes;36824716741.0;1;587.93;646.723;58.793
gid://shopify/LineItem/2153874325582;1918; United States ;Linzy;Bedinn;Ohio;18914.0;dayton;USD;330;2025-03-19 20:52:00;shopify_payments;6442802245.0;Running Shoes;26355513349.0;1;501.53;551.683;50.153
gid://shopify/LineItem/2161038295118;7101; United States ;Jenifer;Ephson;Virginia;11007.0;virginia beach;USD;173;2025-03-24 17:35:00;shopify_payments;6442802245.0;Running Shoes;26355513349.0;1;585.13;643.643;58.513
gid://shopify/LineItem/2155481301070;3201; United States ;Orel;Lenthall;Florida;56198.0;CLEARWATER;USD;2265;2025-03-21 02:20:00;shopify_payments;150000000000.0;Running Shoes;1470000000000.0;1;585.13;643.643;58.513
gid://shopify/LineItem/2152048033870;603; United States ;Belinda;Gaspar;Texas;70387.0;austin;USD;2641;2025-03-18 16:16:00;shopify_payments;6689477509.0;Running Shoes;22464292549.0;1;674.33;741.763;67.433
gid://shopify/LineItem/2157327286350;4620; United States ;Corenda;Rutland;Connecticut;65175.0;BRIDGEPORT;USD;4740;2025-03-22 12:57:00;shopify_payments;6689477509.0;Running Shoes;22464292549.0;1;595.93;655.523;59.593
gid://shopify/LineItem/2151634501710;288; United States ;Codee;Scandrick;Connecticut;3634.0;HARTFORD;USD;1557;2025-03-18 11:51:00;shopify_payments;6442802245.0;Running Shoes;26355498501.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2152000159822;569; United States ;Doy;Caldicot;Arizona;44677.0;TUCSON;USD;4615;2025-03-18 15:45:00;shopify_payments;6442802245.0;Running Shoes;26355498501.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2151150583886;7; United States ;Gustaf;Esterbrook;Texas;;CORPUS CHRISTI;USD;3393;2025-03-18 00:22:00;shopify_payments;6442802245.0;Running Shoes;26355498501.0;1;579.93;637.923;57.993
gid://shopify/LineItem/2156327796814;3813; United States ;Carey;Standbridge;Colorado;54237.0;DENVER;USD;4365;2025-03-21 17:50:00;shopify_payments;7861509637.0;Running Shoes;29518533189.0;1;693.13;762.443;69.313
gid://shopify/LineItem/2160337551438;6517; United States ;Staci;Izhak;Mississippi;71387.0;BILOXI;USD;6009;2025-03-24 10:24:00;shopify_payments;7861509637.0;Running Shoes;29518533189.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2153933537358;1949; United States ;Floris;Kopisch;Washington;;SEATTLE;USD;785;2025-03-19 21:37:00;shopify_payments;7861509637.0;Running Shoes;29518532613.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2155973115982;3528; United States ;Reggi;Annon;Texas;4632.0;EL PASO;USD;2193;2025-03-21 13:23:00;shopify_payments;7861509637.0;Running Shoes;29518532613.0;1;615.13;676.643;61.513
gid://shopify/LineItem/2157320470606;4612; United States ;Monty;Lyddiatt;California;;CHICO;USD;5303;2025-03-22 12:52:00;shopify_payments;6442802245.0;Running Shoes;21306267269.0;1;579.93;637.923;57.993
gid://shopify/LineItem/2159308505166;5844; United States ;Janey;Herreros;Indiana;60786.0;EVANSVILLE;USD;2787;2025-03-23 16:56:00;shopify_payments;6442802245.0;Running Shoes;21306266757.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2152230518862;724; United States ;Ainslie;Ciottoi;Texas;25976.0;amarillo;USD;907;2025-03-18 18:27:00;shopify_payments;6442802245.0;Running Shoes;21306266757.0;1;643.93;708.323;64.393
gid://shopify/LineItem/2154923229262;2736; United States ;Tresa;Brownsworth;Georgia;33903.0;ATLANTA;USD;1823;2025-03-20 17:21:00;shopify_payments;6442802245.0;Running Shoes;21306266757.0;1;501.53;551.683;50.153
gid://shopify/LineItem/2153367273550;1454; United States ;Thornton;Byllam;Florida;19080.0;PENSACOLA;USD;1957;2025-03-19 14:38:00;shopify_payments;6689477509.0;Running Shoes;31103044229.0;1;713.13;784.443;71.313
gid://shopify/LineItem/2153299214414;1412; United States ;Damian;Youhill;District of Columbia;22265.0;WASHINGTON;USD;4745;2025-03-19 13:57:00;shopify_payments;6689477509.0;Running Shoes;31103044229.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2154772660302;2594; United States ;Micheal;Pomroy;Florida;36600.0;fort pierce;USD;4743;2025-03-20 15:23:00;shopify_payments;7861509637.0;Running Shoes;36825211973.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2152944402510;1065; United States ;Daisie;Herety;Michigan;40816.0;FLINT;USD;3512;2025-03-19 09:44:00;shopify_payments;6689477509.0;Running Shoes;31103061637.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2156267077710;3779; United States ;Lauralee;Quiddington;Florida;37304.0;ORLANDO;USD;1095;2025-03-21 17:02:00;shopify_payments;6442802245.0;Running Shoes;26355499781.0;1;595.13;654.643;59.513
gid://shopify/LineItem/2157690585166;4940; United States ;Clotilda;Godridge;California;97494.0;IRVINE;USD;4502;2025-03-22 17:25:00;shopify_payments;7861509637.0;Running Shoes;29518533253.0;1;571.93;629.123;57.193
gid://shopify/LineItem/2157017563214;4236; United States ;Imogen;Ghost;Virginia;78745.0;RICHMOND;USD;2703;2025-03-22 08:37:00;shopify_payments;7861509637.0;Running Shoes;29518532741.0;1;625.13;687.643;62.513
gid://shopify/LineItem/2160961716302;7044; United States ;Hyacinthie;Greatbank;Texas;18675.0;DALLAS;USD;2872;2025-03-24 16:40:00;shopify_payments;6442802245.0;Running Shoes;21306267397.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2154957668430;2778; United States ;Shanon;Hapgood;Illinois;6205.0;CHICAGO;USD;277;2025-03-20 17:46:00;shopify_payments;6689477509.0;Running Shoes;31103127813.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2153514565710;1578; United States ;Torin;Wotherspoon;Oregon;82433.0;EUGENE;USD;39;2025-03-19 16:13:00;shopify_payments;6442802245.0;Running Shoes;21306266821.0;1;605.13;665.643;60.513
gid://shopify/LineItem/2156568772686;4027; United States ;Cristie;Richold;California;39903.0;RIVERSIDE;USD;3108;2025-03-21 21:23:00;shopify_payments;6442802245.0;Running Shoes;21306266821.0;1;605.13;665.643;60.513
gid://shopify/LineItem/2161162944590;7199; United States ;Pryce;Lethbury;New York;97663.0;UTICA;USD;6463;2025-03-24 19:14:00;shopify_payments;6442802245.0;Running Shoes;21306266821.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2154679730254;2482; United States ;Sherman;Schlagtmans;Kentucky;96404.0;LONDON;USD;3675;2025-03-20 14:04:00;shopify_payments;7861509637.0;Running Shoes;36825512069.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2153653829710;1720; United States ;Donielle;Beed;Nebraska;12644.0;OMAHA;USD;5814;2025-03-19 17:55:00;shopify_payments;7861509637.0;Running Shoes;36825512069.0;1;571.93;629.123;57.193
gid://shopify/LineItem/2153766879310;1838; United States ;Elliott;Brackenbury;Texas;51622.0;CORPUS CHRISTI;USD;5458;2025-03-19 19:24:00;shopify_payments;6442802245.0;Running Shoes;26355502213.0;1;579.93;637.923;57.993
gid://shopify/LineItem/2155091296334;2936; United States ;Hedy;Bricknell;California;48858.0;SAN FRANCISCO;USD;4426;2025-03-20 19:42:00;shopify_payments;7861509637.0;Running Shoes;29518532805.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2153645277262;1707; United States ;Glenda;MacNess;Texas;33112.0;ARLINGTON;USD;5950;2025-03-19 17:48:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;831.13;914.243;83.113
gid://shopify/LineItem/2152865792078;994; United States ;Chandal;Chimenti;New York;34061.0;ROCHESTER;USD;5577;2025-03-19 07:56:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2153017737294;1138; United States ;Ninon;Lilleycrop;Tennessee;53329.0;JOHNSON CITY;USD;3022;2025-03-19 10:44:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2151854243918;472; United States ;Aila;Spellacey;Arizona;89261.0;TUCSON;USD;419;2025-03-18 14:14:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2156271075406;3783; United States ;Petronille;Stoodley;Florida;;JACKSONVILLE;USD;1443;2025-03-21 17:05:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;733.13;806.443;73.313
gid://shopify/LineItem/2157334888526;4628; United States ;Joela;Lowry;Florida;10181.0;ORLANDO;USD;5322;2025-03-22 13:04:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;635.13;698.643;63.513
gid://shopify/LineItem/2153215852622;1331; United States ;Norrie;Bortolomei;Illinois;70580.0;SPRINGFIELD;USD;2388;2025-03-19 12:59:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;595.93;655.523;59.593
gid://shopify/LineItem/2157084442702;4344; United States ;Damaris;Goley;North Carolina;98493.0;WINSTON SALEM;USD;2024;2025-03-22 09:54:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2158000635982;5169; United States ;Lib;Harmson;Virginia;12231.0;RICHMOND;USD;186;2025-03-22 21:08:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2156642402382;4078; United States ;Aidan;Duiged;Virginia;55848.0;ROANOKE;USD;950;2025-03-21 22:26:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;659.63;725.593;65.963
gid://shopify/LineItem/2160817176654;6940; United States ;Junie;Gaggen;California;79323.0;LOS ANGELES;USD;853;2025-03-24 15:14:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2155165581390;3001; United States ;Rochelle;McOwen;Texas;36513.0;austin;USD;218;2025-03-20 20:47:00;shopify_payments;7861509637.0;Running Shoes;36825529733.0;1;713.13;784.443;71.313
gid://shopify/LineItem/2153817899086;1877; United States ;Bill;Strivens;New York;84820.0;NEW YORK CITY;USD;2127;2025-03-19 20:04:00;shopify_payments;7861509637.0;Running Shoes;29518532869.0;1;548.73;603.603;54.873
gid://shopify/LineItem/2154339270734;2086; United States ;Hasty;Worcester;Florida;29810.0;POMPANO BEACH;USD;6109;2025-03-20 08:26:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2154667901006;2472; United States ;Andie;Feaver;Michigan;91567.0;GRAND RAPIDS;USD;6419;2025-03-20 13:54:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2158095827022;5230; United States ;Marget;Destouche;Maryland;;BALTIMORE;USD;2046;2025-03-22 22:24:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2153266184270;1376; United States ;Zerk;Hug;Illinois;6968.0;PEORIA;USD;1483;2025-03-19 13:33:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;634.33;697.763;63.433
gid://shopify/LineItem/2153656025166;1724; United States ;Mohandis;Kira;Alabama;59110.0;MONTGOMERY;USD;6363;2025-03-19 17:57:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2154983718990;2805; United States ;Shane;Gomby;Colorado;;DENVER;USD;6153;2025-03-20 18:05:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;658.33;724.163;65.833
gid://shopify/LineItem/2155720114254;3290; United States ;Tilda;Burtwell;Illinois;14125.0;ROCKFORD;USD;5835;2025-03-21 09:46:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;595.93;655.523;59.593
gid://shopify/LineItem/2158624702542;5419; United States ;Oswald;Canon;California;27522.0;SAN LUIS OBISPO;USD;4973;2025-03-23 09:51:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2159464448078;5950; United States ;Fairleigh;Gwynne;Pennsylvania;45395.0;PHILADELPHIA;USD;3104;2025-03-23 18:47:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;578.63;636.493;57.863
gid://shopify/LineItem/2160836706382;6955; United States ;Georgie;Merrison;Texas;35567.0;EL PASO;USD;1229;2025-03-24 15:26:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;625.13;687.643;62.513
gid://shopify/LineItem/2160198877262;6323; United States ;Chadwick;Glozman;Massachusetts;66900.0;BOSTON;USD;2374;2025-03-24 08:17:00;shopify_payments;6442802245.0;Running Shoes;26355504965.0;1;579.93;637.923;57.993
gid://shopify/LineItem/2157018841166;4237; United States ;Erny;Renbold;California;;LOS ANGELES;USD;2532;2025-03-22 08:39:00;shopify_payments;150000000000.0;Running Shoes;1470000000000.0;1;693.13;762.443;69.313
gid://shopify/LineItem/2159271411790;5828; United States ;Adora;Bax;California;;GLENDALE;USD;4722;2025-03-23 16:34:00;shopify_payments;6442802245.0;Running Shoes;21306266949.0;1;605.13;665.643;60.513
gid://shopify/LineItem/2153160474702;1277; United States ;Janos;Keuneke;Kansas;20527.0;KANSAS CITY;USD;691;2025-03-19 12:21:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;635.13;698.643;63.513
gid://shopify/LineItem/2158581547086;5399; United States ;Laird;Beadell;Washington;93020.0;SPOKANE;USD;2011;2025-03-23 09:30:00;shopify_payments;6689477509.0;Running Shoes;1550000000000.0;1;666.33;732.963;66.633
gid://shopify/LineItem/2159667937358;6083; United States ;Haily;Tather;California;60646.0;SAN FRANCISCO;USD;1499;2025-03-23 21:05:00;shopify_payments;7861509637.0;Running Shoes;40080223621.0;1;625.13;687.643;62.513
gid://shopify/LineItem/2152933785678;1053; United States ;Jarvis;Toopin;Florida;;BROOKSVILLE;USD;4328;2025-03-19 09:31:00;shopify_payments;1516160069.0;Running Shoes;37909044869.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2151909949518;512; United States ;Alfi;Thaxter;District of Columbia;41299.0;WASHINGTON;USD;972;2025-03-18 14:50:00;shopify_payments;1380000000000.0;Running Shoes;12400000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2154461528142;2250; United States ;Hersch;Pedlow;Texas;5858.0;TYLER;USD;5295;2025-03-20 11:02:00;shopify_payments;1380000000000.0;Running Shoes;12400000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2156000444494;3551; United States ;Germain;Comberbach;Georgia;85096.0;SAVANNAH;USD;153;2025-03-21 13:40:00;shopify_payments;1380000000000.0;Running Shoes;12400000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2160844570702;6957; United States ;Vladimir;Ubee;California;71972.0;SALINAS;USD;2432;2025-03-24 15:30:00;shopify_payments;1410000000000.0;Running Shoes;12500000000000.0;1;907.13;997.843;90.713
gid://shopify/LineItem/2153166602318;1286; United States ;Penelopa;Fuentes;Montana;28138.0;billings;USD;2572;2025-03-19 12:25:00;shopify_payments;1380000000000.0;Running Shoes;12400000000000.0;1;586.33;644.963;58.633
gid://shopify/LineItem/2155113676878;2955; United States ;Vevay;Ghiron;Missouri;43222.0;SAINT LOUIS;USD;1675;2025-03-20 20:02:00;shopify_payments;1380000000000.0;Running Shoes;12400000000000.0;1;531.93;585.123;53.193
gid://shopify/LineItem/2160435691598;6600; United States ;Donn;Valentinetti;Florida;27462.0;TAMPA;USD;2795;2025-03-24 11:18:00;shopify_payments;1410000000000.0;Running Shoes;12500000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2157491454030;4767; United States ;Burke;Mears;Texas;30684.0;AUSTIN;USD;773;2025-03-22 15:01:00;shopify_payments;1410000000000.0;Running Shoes;12500000000000.0;1;578.33;636.163;57.833
gid://shopify/LineItem/2153727426638;1796; United States ;Jessey;Lie;Texas;50197.0;FORT WORTH;USD;6256;2025-03-19 18:53:00;shopify_payments;1410000000000.0;Running Shoes;12500000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2155797610574;3374; United States ;Micki;Dear;Pennsylvania;;PITTSBURGH;USD;5932;2025-03-21 10:58:00;shopify_payments;1380000000000.0;Running Shoes;12400000000000.0;1;555.13;610.643;55.513
gid://shopify/LineItem/2155886215246;3454; United States ;Ky;Chrystal;Alabama;24336.0;BIRMINGHAM;USD;390;2025-03-21 12:17:00;shopify_payments;6964677957.0;Running Shoes;24039297285.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2155475796046;3198; United States ;Rayshell;Alessandretti;Alabama;58330.0;HUNTSVILLE;USD;2996;2025-03-21 02:05:00;shopify_payments;1410000000000.0;Running Shoes;12500000000000.0;1;531.93;585.123;53.193
gid://shopify/LineItem/2160204644430;6333; United States ;Isa;Stobo;Indiana;68722.0;FORT WAYNE;USD;2075;2025-03-24 08:23:00;shopify_payments;6964677957.0;Running Shoes;24039297349.0;1;625.13;687.643;62.513
gid://shopify/LineItem/2160993337422;7071; United States ;Miltie;Cacacie;Louisiana;20296.0;shreveport;USD;4829;2025-03-24 16:59:00;shopify_payments;1380000000000.0;Running Shoes;12400000000000.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2155733188686;3304; United States ;Tanny;Greenset;California;9260.0;HUNTINGTON BEACH;USD;58;2025-03-21 10:00:00;shopify_payments;6964677957.0;Running Shoes;24039297413.0;1;605.13;665.643;60.513
gid://shopify/LineItem/2157220069454;4510; United States ;Osgood;Cresar;South Carolina;6674.0;MYRTLE BEACH;USD;1642;2025-03-22 11:39:00;shopify_payments;1410000000000.0;Running Shoes;12500000000000.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2154542825550;2349; United States ;Ganny;Fishburn;Texas;89913.0;SAN ANTONIO;USD;6278;2025-03-20 12:14:00;shopify_payments;1410000000000.0;Running Shoes;12500000000000.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2157067763790;4316; United States ;Shelby;Aylward;Michigan;;midland;USD;649;2025-03-22 09:39:00;shopify_payments;1410000000000.0;Running Shoes;12500000000000.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2159549349966;6009; United States ;Nevile;Knee;Massachusetts;;BOSTON;USD;5151;2025-03-23 19:57:00;shopify_payments;1410000000000.0;Running Shoes;12500000000000.0;1;517.13;568.843;51.713
